YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,ConditionType,Category,Cause_of_Death,Data_Value_Alt,Effect,ConsumptionPattern,Sex,AgeGroup
2015,2019,1,0,0,1,0,5,56.0,0,1,2,2
2015,2019,1,0,0,1,0,5,69.0,0,1,0,5
2015,2019,1,0,0,1,0,6,10.0,0,1,2,5
2015,2019,1,0,0,1,2,9,12.0,0,1,2,4
2015,2019,1,0,0,1,2,9,19.0,0,1,0,5
2015,2019,1,0,0,1,2,9,19.0,0,1,2,5
2015,2019,1,0,0,1,2,10,19.0,0,1,2,4
2015,2019,1,0,0,1,2,10,31.0,0,1,2,5
2015,2019,1,0,0,1,2,11,13.0,0,1,2,5
2015,2019,1,0,0,1,2,13,20.0,0,1,2,3
2015,2019,1,0,0,1,2,13,31.0,0,1,2,4
2015,2019,1,0,0,1,2,13,53.0,0,1,2,5
2015,2019,1,0,0,1,2,14,12.0,0,1,2,3
2015,2019,1,0,0,1,2,14,19.0,0,1,2,4
2015,2019,1,0,0,1,2,14,33.0,0,1,2,5
2015,2019,1,0,0,1,3,8,10.0,0,1,2,5
2015,2019,1,0,0,1,3,19,17.0,0,1,0,5
2015,2019,1,0,0,1,3,19,20.0,0,1,2,3
2015,2019,1,0,0,1,3,19,62.0,0,1,2,4
2015,2019,1,0,0,1,3,19,70.0,0,1,1,5
2015,2019,1,0,0,1,3,19,87.0,0,1,2,5
2015,2019,1,0,0,1,3,27,125.0,0,1,2,5
2015,2019,1,0,0,1,3,27,25.0,0,1,2,3
2015,2019,1,0,0,1,3,27,57.0,0,1,1,5
2015,2019,1,0,0,1,3,27,67.0,0,1,0,5
2015,2019,1,0,0,1,3,27,90.0,0,1,2,4
2015,2019,1,0,0,1,3,36,14.0,0,1,0,5
2015,2019,1,0,0,1,3,36,20.0,0,1,1,5
2015,2019,1,0,0,1,3,36,23.0,0,1,2,4
2015,2019,1,0,0,1,3,36,34.0,0,1,2,5
2015,2019,1,0,0,1,3,37,12.0,0,1,0,5
2015,2019,1,0,0,1,3,37,23.0,0,1,1,5
2015,2019,1,0,0,1,3,37,31.0,0,1,2,4
2015,2019,1,0,0,1,3,37,36.0,0,1,2,5
2015,2019,1,0,0,1,4,29,104.0,0,1,2,3
2015,2019,1,0,0,1,4,29,109.0,0,1,0,5
2015,2019,1,0,0,1,4,29,121.0,0,1,2,4
2015,2019,1,0,0,1,4,29,143.0,0,1,1,5
2015,2019,1,0,0,1,4,29,25.0,0,1,2,2
2015,2019,1,0,0,1,4,29,252.0,0,1,2,5
2015,2019,1,0,0,0,1,3,26.0,0,0,2,5
2015,2019,1,0,0,0,1,35,10.0,0,0,2,4
2015,2019,1,0,0,0,1,35,134.0,0,0,1,5
2015,2019,1,0,0,0,1,35,216.0,0,0,2,5
2015,2019,1,0,0,0,1,35,54.0,0,0,2,3
2015,2019,1,0,0,0,1,35,82.0,0,0,0,5
2015,2019,1,0,0,0,1,35,82.0,0,0,2,2
2015,2019,1,0,0,0,5,31,115.0,0,0,2,1
2015,2019,1,0,0,0,5,31,23.0,0,0,2,0
2015,2019,1,0,0,0,5,31,247.0,0,0,1,5
2015,2019,1,0,0,0,5,31,28.0,0,0,2,4
2015,2019,1,0,0,0,5,31,319.0,0,0,2,5
2015,2019,1,0,0,0,5,31,68.0,0,0,2,3
2015,2019,1,0,0,0,5,31,72.0,0,0,0,5
2015,2019,1,0,0,0,5,31,85.0,0,0,2,2
2015,2019,1,0,0,0,6,21,19.0,0,0,2,5
2015,2019,1,0,0,0,6,23,13.0,0,0,2,3
2015,2019,1,0,0,0,6,23,26.0,0,0,2,5
2015,2019,1,0,0,0,6,24,13.0,0,0,0,5
2015,2019,1,0,0,0,6,24,13.0,0,0,2,4
2015,2019,1,0,0,0,6,24,20.0,0,0,1,5
2015,2019,1,0,0,0,6,24,33.0,0,0,2,5
2015,2019,1,0,0,0,6,26,113.0,0,0,2,1
2015,2019,1,0,0,0,6,26,15.0,0,0,2,4
2015,2019,1,0,0,0,6,26,204.0,0,0,1,5
2015,2019,1,0,0,0,6,26,22.0,0,0,2,0
2015,2019,1,0,0,0,6,26,251.0,0,0,2,5
2015,2019,1,0,0,0,6,26,32.0,0,0,2,3
2015,2019,1,0,0,0,6,26,47.0,0,0,0,5
2015,2019,1,0,0,0,6,26,68.0,0,0,2,2
2015,2019,1,0,0,0,8,38,150.0,0,0,1,5
2015,2019,1,0,0,0,8,38,190.0,0,0,2,5
2015,2019,1,0,0,0,8,38,37.0,0,0,2,4
2015,2019,1,0,0,0,8,38,39.0,0,0,0,5
2015,2019,1,0,0,0,8,38,49.0,0,0,2,3
2015,2019,1,0,0,0,8,38,50.0,0,0,2,2
2015,2019,1,0,0,1,0,0,11.0,0,0,2,4
2015,2019,1,0,0,1,0,0,17.0,0,0,2,3
2015,2019,1,0,0,1,0,0,36.0,0,0,2,5
2015,2019,1,0,0,1,0,2,12.0,0,0,0,5
2015,2019,1,0,0,1,0,2,30.0,0,0,2,3
2015,2019,1,0,0,1,0,2,38.0,0,0,1,5
2015,2019,1,0,0,1,0,2,50.0,0,0,2,5
2015,2019,1,0,0,1,0,5,133.0,0,0,2,3
2015,2019,1,0,0,1,0,5,182.0,0,0,1,5
2015,2019,1,0,0,1,0,5,251.0,0,0,2,5
2015,2019,1,0,0,1,0,5,55.0,0,0,2,4
2015,2019,1,0,0,1,0,5,56.0,0,0,2,2
2015,2019,1,0,0,1,0,5,69.0,0,0,0,5
2015,2019,1,0,0,1,0,6,10.0,0,0,2,5
2015,2019,1,0,0,1,2,9,10.0,0,0,2,3
2015,2019,1,0,0,1,2,9,23.0,0,0,2,4
2015,2019,1,0,0,1,2,9,37.0,0,0,0,5
2015,2019,1,0,0,1,2,9,37.0,0,0,2,5
2015,2019,1,0,0,1,2,10,17.0,0,0,2,3
2015,2019,1,0,0,1,2,10,34.0,0,0,2,4
2015,2019,1,0,0,1,2,10,55.0,0,0,2,5
2015,2019,1,0,0,1,2,11,17.0,0,0,2,4
2015,2019,1,0,0,1,2,11,27.0,0,0,2,5
2015,2019,1,0,0,1,2,12,14.0,0,0,2,5
2015,2019,1,0,0,1,2,13,22.0,0,0,2,3
2015,2019,1,0,0,1,2,13,34.0,0,0,2,4
2015,2019,1,0,0,1,2,13,58.0,0,0,2,5
2015,2019,1,0,0,1,2,14,19.0,0,0,2,3
2015,2019,1,0,0,1,2,14,31.0,0,0,2,4
2015,2019,1,0,0,1,2,14,53.0,0,0,2,5
2015,2019,1,0,0,1,2,16,11.0,0,0,1,5
2015,2019,1,0,0,1,2,16,11.0,0,0,2,5
2015,2019,1,0,0,1,3,8,17.0,0,0,2,4
2015,2019,1,0,0,1,3,8,19.0,0,0,2,5
2015,2019,1,0,0,1,3,19,12.0,0,0,2,3
2015,2019,1,0,0,1,3,19,36.0,0,0,2,4
2015,2019,1,0,0,1,3,19,51.0,0,0,2,5
2015,2019,1,0,0,1,3,27,100.0,0,0,2,4
2015,2019,1,0,0,1,3,27,11.0,0,0,2,2
2015,2019,1,0,0,1,3,27,145.0,0,0,2,5
2015,2019,1,0,0,1,3,27,33.0,0,0,2,3
2015,2019,1,0,0,1,3,27,46.0,0,0,0,5
2015,2019,1,0,0,1,3,27,99.0,0,0,1,5
2015,2019,1,0,0,1,3,36,14.0,0,0,2,3
2015,2019,1,0,0,1,3,36,26.0,0,0,0,5
2015,2019,1,0,0,1,3,36,35.0,0,0,1,5
2015,2019,1,0,0,1,3,36,42.0,0,0,2,4
2015,2019,1,0,0,1,3,36,61.0,0,0,2,5
2015,2019,1,0,0,1,3,37,11.0,0,0,2,4
2015,2019,1,0,0,1,3,37,14.0,0,0,2,5
2015,2019,1,0,0,1,4,29,104.0,0,0,2,3
2015,2019,1,0,0,1,4,29,109.0,0,0,0,5
2015,2019,1,0,0,1,4,29,121.0,0,0,2,4
2015,2019,1,0,0,1,4,29,143.0,0,0,1,5
2015,2019,1,0,0,1,4,29,25.0,0,0,2,2
2015,2019,1,0,0,1,4,29,252.0,0,0,2,5
2015,2019,1,0,0,1,7,34,12.0,0,0,2,5
2015,2019,1,0,0,1,7,39,12.0,0,0,2,5
2015,2019,0,1,0,0,1,3,11.0,0,1,0,5
2015,2019,0,1,0,0,1,3,11.0,0,1,2,2
2015,2019,0,1,0,0,1,3,17.0,0,1,1,5
2015,2019,0,1,0,0,1,3,28.0,0,1,2,5
2015,2019,0,1,0,0,1,35,11.0,0,1,2,2
2015,2019,0,1,0,0,1,35,12.0,0,1,0,5
2015,2019,0,1,0,0,1,35,13.0,0,1,2,1
2015,2019,0,1,0,0,1,35,24.0,0,1,1,5
2015,2019,0,1,0,0,1,35,35.0,0,1,2,5
2015,2019,0,1,0,0,5,31,11.0,0,1,2,1
2015,2019,0,1,0,0,5,31,30.0,0,1,2,5
2015,2019,0,1,0,0,6,26,12.0,0,1,2,1
2015,2019,0,1,0,0,6,26,29.0,0,1,2,5
2015,2019,0,1,0,0,8,38,10.0,0,1,0,5
2015,2019,0,1,0,0,8,38,11.0,0,1,2,2
2015,2019,0,1,0,0,8,38,19.0,0,1,2,1
2015,2019,0,1,0,0,8,38,36.0,0,1,1,5
2015,2019,0,1,0,0,8,38,47.0,0,1,2,5
2015,2019,0,1,0,1,0,0,12.0,0,1,2,3
2015,2019,0,1,0,1,0,0,19.0,0,1,2,5
2015,2019,0,1,0,1,0,2,12.0,0,1,2,3
2015,2019,0,1,0,1,0,2,22.0,0,1,2,5
2015,2019,0,1,0,1,0,5,14.0,0,1,2,4
2015,2019,0,1,0,1,0,5,25.0,0,1,2,2
2015,2019,0,1,0,1,0,5,41.0,0,1,2,3
2015,2019,0,1,0,1,0,5,44.0,0,1,1,5
2015,2019,0,1,0,1,0,5,46.0,0,1,0,5
2015,2019,0,1,0,1,0,5,90.0,0,1,2,5
2015,2019,0,1,0,1,3,19,12.0,0,1,2,5
2015,2019,0,1,0,1,3,27,13.0,0,1,2,5
2015,2019,0,1,0,1,4,29,18.0,0,1,2,5
2015,2019,0,1,0,0,1,3,11.0,0,0,0,5
2015,2019,0,1,0,0,1,3,11.0,0,0,2,2
2015,2019,0,1,0,0,1,3,17.0,0,0,1,5
2015,2019,0,1,0,0,1,3,28.0,0,0,2,5
2015,2019,0,1,0,0,1,35,11.0,0,0,2,2
2015,2019,0,1,0,0,1,35,12.0,0,0,0,5
2015,2019,0,1,0,0,1,35,13.0,0,0,2,1
2015,2019,0,1,0,0,1,35,24.0,0,0,1,5
2015,2019,0,1,0,0,1,35,35.0,0,0,2,5
2015,2019,0,1,0,0,5,31,11.0,0,0,2,1
2015,2019,0,1,0,0,5,31,30.0,0,0,2,5
2015,2019,0,1,0,0,6,26,12.0,0,0,2,1
2015,2019,0,1,0,0,6,26,29.0,0,0,2,5
2015,2019,0,1,0,0,8,38,10.0,0,0,0,5
2015,2019,0,1,0,0,8,38,11.0,0,0,2,2
2015,2019,0,1,0,0,8,38,19.0,0,0,2,1
2015,2019,0,1,0,0,8,38,36.0,0,0,1,5
2015,2019,0,1,0,0,8,38,47.0,0,0,2,5
2015,2019,0,1,0,1,0,0,12.0,0,0,2,3
2015,2019,0,1,0,1,0,0,19.0,0,0,2,5
2015,2019,0,1,0,1,0,2,12.0,0,0,2,3
2015,2019,0,1,0,1,0,2,22.0,0,0,2,5
2015,2019,0,1,0,1,0,5,14.0,0,0,2,4
2015,2019,0,1,0,1,0,5,25.0,0,0,2,2
2015,2019,0,1,0,1,0,5,41.0,0,0,2,3
2015,2019,0,1,0,1,0,5,44.0,0,0,1,5
2015,2019,0,1,0,1,0,5,46.0,0,0,0,5
2015,2019,0,1,0,1,0,5,90.0,0,0,2,5
2015,2019,0,1,0,1,3,27,16.0,0,0,2,5
2015,2019,0,1,0,1,4,29,18.0,0,0,2,5
2015,2019,3,2,0,0,1,3,10.0,0,1,2,4
2015,2019,3,2,0,0,1,3,105.0,0,1,2,5
2015,2019,3,2,0,0,1,3,24.0,0,1,0,5
2015,2019,3,2,0,0,1,3,36.0,0,1,2,3
2015,2019,3,2,0,0,1,3,38.0,0,1,2,2
2015,2019,3,2,0,0,1,3,81.0,0,1,1,5
2015,2019,3,2,0,0,1,35,12.0,0,1,2,0
2015,2019,3,2,0,0,1,35,120.0,0,1,2,3
2015,2019,3,2,0,0,1,35,125.0,0,1,2,1
2015,2019,3,2,0,0,1,35,128.0,0,1,0,5
2015,2019,3,2,0,0,1,35,130.0,0,1,2,2
2015,2019,3,2,0,0,1,35,24.0,0,1,2,4
2015,2019,3,2,0,0,1,35,283.0,0,1,1,5
2015,2019,3,2,0,0,1,35,411.0,0,1,2,5
2015,2019,3,2,0,0,5,31,114.0,0,1,2,1
2015,2019,3,2,0,0,5,31,21.0,0,1,2,0
2015,2019,3,2,0,0,5,31,246.0,0,1,1,5
2015,2019,3,2,0,0,5,31,332.0,0,1,2,5
2015,2019,3,2,0,0,5,31,36.0,0,1,2,4
2015,2019,3,2,0,0,5,31,77.0,0,1,2,3
2015,2019,3,2,0,0,5,31,84.0,0,1,2,2
2015,2019,3,2,0,0,5,31,86.0,0,1,0,5
2015,2019,3,2,0,0,6,21,28.0,0,1,2,5
2015,2019,3,2,0,0,6,23,19.0,0,1,0,5
2015,2019,3,2,0,0,6,23,19.0,0,1,2,4
2015,2019,3,2,0,0,6,23,30.0,0,1,2,3
2015,2019,3,2,0,0,6,23,40.0,0,1,1,5
2015,2019,3,2,0,0,6,23,59.0,0,1,2,5
2015,2019,3,2,0,0,6,24,17.0,0,1,2,5
2015,2019,3,2,0,0,6,26,14.0,0,1,2,4
2015,2019,3,2,0,0,6,26,146.0,0,1,1,5
2015,2019,3,2,0,0,6,26,15.0,0,1,2,0
2015,2019,3,2,0,0,6,26,184.0,0,1,2,5
2015,2019,3,2,0,0,6,26,26.0,0,1,2,3
2015,2019,3,2,0,0,6,26,38.0,0,1,0,5
2015,2019,3,2,0,0,6,26,47.0,0,1,2,2
2015,2019,3,2,0,0,6,26,82.0,0,1,2,1
2015,2019,3,2,0,0,6,28,10.0,0,1,2,5
2015,2019,3,2,0,0,8,38,15.0,0,1,2,0
2015,2019,3,2,0,0,8,38,248.0,0,1,1,5
2015,2019,3,2,0,0,8,38,320.0,0,1,2,5
2015,2019,3,2,0,0,8,38,70.0,0,1,2,2
2015,2019,3,2,0,0,8,38,71.0,0,1,0,5
2015,2019,3,2,0,0,8,38,73.0,0,1,2,4
2015,2019,3,2,0,0,8,38,80.0,0,1,2,1
2015,2019,3,2,0,0,8,38,81.0,0,1,2,3
2015,2019,3,2,0,1,0,0,22.0,0,1,2,2
2015,2019,3,2,0,1,0,0,23.0,0,1,0,5
2015,2019,3,2,0,1,0,0,24.0,0,1,2,4
2015,2019,3,2,0,1,0,0,45.0,0,1,2,3
2015,2019,3,2,0,1,0,0,77.0,0,1,1,5
2015,2019,3,2,0,1,0,0,99.0,0,1,2,5
2015,2019,3,2,0,1,0,1,16.0,0,1,2,5
2015,2019,3,2,0,1,0,2,143.0,0,1,1,5
2015,2019,3,2,0,1,0,2,195.0,0,1,2,5
2015,2019,3,2,0,1,0,2,41.0,0,1,2,4
2015,2019,3,2,0,1,0,2,47.0,0,1,2,2
2015,2019,3,2,0,1,0,2,52.0,0,1,0,5
2015,2019,3,2,0,1,0,2,93.0,0,1,2,3
2015,2019,3,2,0,1,0,4,11.0,0,1,2,5
2015,2019,3,2,0,1,0,5,185.0,0,1,2,2
2015,2019,3,2,0,1,0,5,207.0,0,1,2,4
2015,2019,3,2,0,1,0,5,272.0,0,1,0,5
2015,2019,3,2,0,1,0,5,369.0,0,1,2,3
2015,2019,3,2,0,1,0,5,527.0,0,1,1,5
2015,2019,3,2,0,1,0,5,800.0,0,1,2,5
2015,2019,3,2,0,1,0,6,12.0,0,1,2,4
2015,2019,3,2,0,1,0,6,28.0,0,1,2,5
2015,2019,3,2,0,1,2,9,21.0,0,1,2,4
2015,2019,3,2,0,1,2,9,34.0,0,1,0,5
2015,2019,3,2,0,1,2,9,34.0,0,1,2,5
2015,2019,3,2,0,1,2,10,11.0,0,1,2,3
2015,2019,3,2,0,1,2,10,30.0,0,1,2,4
2015,2019,3,2,0,1,2,10,44.0,0,1,2,5
2015,2019,3,2,0,1,2,11,14.0,0,1,2,4
2015,2019,3,2,0,1,2,11,21.0,0,1,2,5
2015,2019,3,2,0,1,2,13,28.0,0,1,2,3
2015,2019,3,2,0,1,2,13,47.0,0,1,2,4
2015,2019,3,2,0,1,2,13,77.0,0,1,2,5
2015,2019,3,2,0,1,2,14,10.0,0,1,2,3
2015,2019,3,2,0,1,2,14,22.0,0,1,2,4
2015,2019,3,2,0,1,2,14,34.0,0,1,2,5
2015,2019,3,2,0,1,2,15,12.0,0,1,2,5
2015,2019,3,2,0,1,3,8,16.0,0,1,2,4
2015,2019,3,2,0,1,3,8,17.0,0,1,2,5
2015,2019,3,2,0,1,3,19,130.0,0,1,1,5
2015,2019,3,2,0,1,3,19,132.0,0,1,2,4
2015,2019,3,2,0,1,3,19,165.0,0,1,2,5
2015,2019,3,2,0,1,3,19,28.0,0,1,2,3
2015,2019,3,2,0,1,3,19,35.0,0,1,0,5
2015,2019,3,2,0,1,3,27,110.0,0,1,1,5
2015,2019,3,2,0,1,3,27,172.0,0,1,0,5
2015,2019,3,2,0,1,3,27,233.0,0,1,2,4
2015,2019,3,2,0,1,3,27,281.0,0,1,2,5
2015,2019,3,2,0,1,3,27,37.0,0,1,2,3
2015,2019,3,2,0,1,3,36,18.0,0,1,1,5
2015,2019,3,2,0,1,3,36,19.0,0,1,0,5
2015,2019,3,2,0,1,3,36,28.0,0,1,2,4
2015,2019,3,2,0,1,3,36,38.0,0,1,2,5
2015,2019,3,2,0,1,3,37,14.0,0,1,0,5
2015,2019,3,2,0,1,3,37,22.0,0,1,1,5
2015,2019,3,2,0,1,3,37,33.0,0,1,2,4
2015,2019,3,2,0,1,3,37,36.0,0,1,2,5
2015,2019,3,2,0,1,4,29,103.0,0,1,0,5
2015,2019,3,2,0,1,4,29,116.0,0,1,1,5
2015,2019,3,2,0,1,4,29,123.0,0,1,2,4
2015,2019,3,2,0,1,4,29,19.0,0,1,2,2
2015,2019,3,2,0,1,4,29,219.0,0,1,2,5
2015,2019,3,2,0,1,4,29,73.0,0,1,2,3
2015,2019,30,29,0,1,0,0,10.0,0,1,2,3
2015,2019,3,2,0,0,1,3,10.0,0,0,2,4
2015,2019,3,2,0,0,1,3,105.0,0,0,2,5
2015,2019,3,2,0,0,1,3,24.0,0,0,0,5
2015,2019,3,2,0,0,1,3,36.0,0,0,2,3
2015,2019,3,2,0,0,1,3,38.0,0,0,2,2
2015,2019,3,2,0,0,1,3,81.0,0,0,1,5
2015,2019,3,2,0,0,1,35,12.0,0,0,2,0
2015,2019,3,2,0,0,1,35,120.0,0,0,2,3
2015,2019,3,2,0,0,1,35,125.0,0,0,2,1
2015,2019,3,2,0,0,1,35,128.0,0,0,0,5
2015,2019,3,2,0,0,1,35,130.0,0,0,2,2
2015,2019,3,2,0,0,1,35,24.0,0,0,2,4
2015,2019,3,2,0,0,1,35,283.0,0,0,1,5
2015,2019,3,2,0,0,1,35,411.0,0,0,2,5
2015,2019,3,2,0,0,5,31,114.0,0,0,2,1
2015,2019,3,2,0,0,5,31,21.0,0,0,2,0
2015,2019,3,2,0,0,5,31,246.0,0,0,1,5
2015,2019,3,2,0,0,5,31,332.0,0,0,2,5
2015,2019,3,2,0,0,5,31,36.0,0,0,2,4
2015,2019,3,2,0,0,5,31,77.0,0,0,2,3
2015,2019,3,2,0,0,5,31,84.0,0,0,2,2
2015,2019,3,2,0,0,5,31,86.0,0,0,0,5
2015,2019,3,2,0,0,6,21,28.0,0,0,2,5
2015,2019,3,2,0,0,6,23,19.0,0,0,0,5
2015,2019,3,2,0,0,6,23,19.0,0,0,2,4
2015,2019,3,2,0,0,6,23,30.0,0,0,2,3
2015,2019,3,2,0,0,6,23,40.0,0,0,1,5
2015,2019,3,2,0,0,6,23,59.0,0,0,2,5
2015,2019,3,2,0,0,6,24,17.0,0,0,2,5
2015,2019,3,2,0,0,6,26,14.0,0,0,2,4
2015,2019,3,2,0,0,6,26,146.0,0,0,1,5
2015,2019,3,2,0,0,6,26,15.0,0,0,2,0
2015,2019,3,2,0,0,6,26,184.0,0,0,2,5
2015,2019,3,2,0,0,6,26,26.0,0,0,2,3
2015,2019,3,2,0,0,6,26,38.0,0,0,0,5
2015,2019,3,2,0,0,6,26,47.0,0,0,2,2
2015,2019,3,2,0,0,6,26,82.0,0,0,2,1
2015,2019,3,2,0,0,6,28,10.0,0,0,2,5
2015,2019,3,2,0,0,8,38,15.0,0,0,2,0
2015,2019,3,2,0,0,8,38,248.0,0,0,1,5
2015,2019,3,2,0,0,8,38,320.0,0,0,2,5
2015,2019,3,2,0,0,8,38,70.0,0,0,2,2
2015,2019,3,2,0,0,8,38,71.0,0,0,0,5
2015,2019,3,2,0,0,8,38,73.0,0,0,2,4
2015,2019,3,2,0,0,8,38,80.0,0,0,2,1
2015,2019,3,2,0,0,8,38,81.0,0,0,2,3
2015,2019,3,2,0,1,0,0,22.0,0,0,2,2
2015,2019,3,2,0,1,0,0,23.0,0,0,0,5
2015,2019,3,2,0,1,0,0,24.0,0,0,2,4
2015,2019,3,2,0,1,0,0,45.0,0,0,2,3
2015,2019,3,2,0,1,0,0,77.0,0,0,1,5
2015,2019,3,2,0,1,0,0,99.0,0,0,2,5
2015,2019,3,2,0,1,0,1,16.0,0,0,2,5
2015,2019,3,2,0,1,0,2,143.0,0,0,1,5
2015,2019,3,2,0,1,0,2,195.0,0,0,2,5
2015,2019,3,2,0,1,0,2,41.0,0,0,2,4
2015,2019,3,2,0,1,0,2,47.0,0,0,2,2
2015,2019,3,2,0,1,0,2,52.0,0,0,0,5
2015,2019,3,2,0,1,0,2,93.0,0,0,2,3
2015,2019,3,2,0,1,0,4,11.0,0,0,2,5
2015,2019,3,2,0,1,0,5,185.0,0,0,2,2
2015,2019,3,2,0,1,0,5,207.0,0,0,2,4
2015,2019,3,2,0,1,0,5,272.0,0,0,0,5
2015,2019,3,2,0,1,0,5,369.0,0,0,2,3
2015,2019,3,2,0,1,0,5,527.0,0,0,1,5
2015,2019,3,2,0,1,0,5,800.0,0,0,2,5
2015,2019,3,2,0,1,0,6,12.0,0,0,2,4
2015,2019,3,2,0,1,0,6,28.0,0,0,2,5
2015,2019,3,2,0,1,2,9,17.0,0,0,2,3
2015,2019,3,2,0,1,2,9,38.0,0,0,2,4
2015,2019,3,2,0,1,2,9,61.0,0,0,0,5
2015,2019,3,2,0,1,2,9,61.0,0,0,2,5
2015,2019,3,2,0,1,2,10,19.0,0,0,2,3
2015,2019,3,2,0,1,2,10,53.0,0,0,2,4
2015,2019,3,2,0,1,2,10,78.0,0,0,2,5
2015,2019,3,2,0,1,2,11,11.0,0,0,2,3
2015,2019,3,2,0,1,2,11,29.0,0,0,2,4
2015,2019,3,2,0,1,2,11,41.0,0,0,2,5
2015,2019,3,2,0,1,2,12,15.0,0,0,2,5
2015,2019,3,2,0,1,2,13,30.0,0,0,2,3
2015,2019,3,2,0,1,2,13,51.0,0,0,2,4
2015,2019,3,2,0,1,2,13,84.0,0,0,2,5
2015,2019,3,2,0,1,2,14,17.0,0,0,2,3
2015,2019,3,2,0,1,2,14,35.0,0,0,2,4
2015,2019,3,2,0,1,2,14,54.0,0,0,2,5
2015,2019,3,2,0,1,2,15,12.0,0,0,2,5
2015,2019,3,2,0,1,2,16,16.0,0,0,2,4
2015,2019,3,2,0,1,2,16,17.0,0,0,1,5
2015,2019,3,2,0,1,2,16,17.0,0,0,2,5
2015,2019,3,2,0,1,3,8,10.0,0,0,0,5
2015,2019,3,2,0,1,3,8,21.0,0,0,1,5
2015,2019,3,2,0,1,3,8,29.0,0,0,2,4
2015,2019,3,2,0,1,3,8,31.0,0,0,2,5
2015,2019,3,2,0,1,3,19,16.0,0,0,2,3
2015,2019,3,2,0,1,3,19,19.0,0,0,0,5
2015,2019,3,2,0,1,3,19,75.0,0,0,1,5
2015,2019,3,2,0,1,3,19,76.0,0,0,2,4
2015,2019,3,2,0,1,3,19,94.0,0,0,2,5
2015,2019,3,2,0,1,3,27,12.0,0,0,2,2
2015,2019,3,2,0,1,3,27,122.0,0,0,0,5
2015,2019,3,2,0,1,3,27,190.0,0,0,1,5
2015,2019,3,2,0,1,3,27,250.0,0,0,2,4
2015,2019,3,2,0,1,3,27,312.0,0,0,2,5
2015,2019,3,2,0,1,3,27,48.0,0,0,2,3
2015,2019,3,2,0,1,3,36,13.0,0,0,2,3
2015,2019,3,2,0,1,3,36,33.0,0,0,1,5
2015,2019,3,2,0,1,3,36,34.0,0,0,0,5
2015,2019,3,2,0,1,3,36,49.0,0,0,2,4
2015,2019,3,2,0,1,3,36,67.0,0,0,2,5
